id,mode,condition,alpha,prob_inc_base,prob_inc_clamp,delta_prob_inc,logprob_inc_base,logprob_inc_clamp,delta_logprob_inc,innov_mass_base,innov_mass_clamp,delta_mass
2672_4,scale,safe,0.2,3.156126029050899e-07,2.0816913725037726e-08,-2.9479568918005215e-07,-16.75,-27.25,-10.5,0.0003414154052734375,3.474269760772586e-10,-0.0003414150578464614
2672_4,scale,safe,0.4,3.156126029050899e-07,4.840077318761141e-08,-2.6721182971747845e-07,-16.75,-24.375,-7.625,0.0003414154052734375,5.005858838558197e-09,-0.00034141039941459894
2672_4,scale,safe,0.6,3.156126029050899e-07,1.9142874402601022e-07,-1.2418385887907965e-07,-16.75,-21.75,-5.0,0.0003414154052734375,7.078051567077637e-08,-0.0003413446247577667
2672_4,scale,safe,0.8,3.156126029050899e-07,1.0348531401872452e-06,7.192405372821554e-07,-16.75,-19.875,-3.125,0.0003414154052734375,5.140900611877441e-07,-0.00034090131521224976
2672_4,scale,safe,1.0,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,safe,1.2,3.156126029050899e-07,8.664653147910923e-06,8.349040545005834e-06,-16.75,-17.75,-1.0,0.0003414154052734375,4.231929779052734e-06,-0.00033718347549438477
2672_4,scale,safe,1.4,3.156126029050899e-07,2.2125669095702613e-05,2.1810056492797524e-05,-16.75,-17.0,-0.25,0.0003414154052734375,8.285045623779297e-06,-0.0003331303596496582
2672_4,scale,safe,1.5,3.156126029050899e-07,3.024195853395102e-05,2.9926345931045932e-05,-16.75,-16.875,-0.125,0.0003414154052734375,1.0371208190917969e-05,-0.00033104419708251953
2672_4,scale,random,0.2,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,random,0.4,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,random,0.6,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,random,0.8,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,random,1.0,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,random,1.2,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,random,1.4,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,random,1.5,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,neutral,0.2,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,neutral,0.4,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,neutral,0.6,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,neutral,0.8,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,neutral,1.0,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
2672_4,scale,neutral,1.2,3.156126029050899e-07,3.84493505874534e-06,3.52932245584025e-06,-16.75,-18.5,-1.75,0.0003414154052734375,1.9222497940063477e-06,-0.00033949315547943115
