feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
3620,-0.08471499,0.0,0.08471499,0.0,1.5737557,-0.065074295,0.1473852614738526,1.0,False
11915,-0.08474094,0.0,0.08474094,0.0,1.7158821,-0.059702486,0.5482451754824518,1.0,False
10287,-0.084756464,0.0,0.084756464,0.0,1.7161754,-0.059703216,0.44845515448455153,1.0,False
7451,-0.084776655,0.019186491,0.103963144,0.45766795,1.1843387,-0.08369851,0.0999900009999,1.0,False
1194,-0.08478092,0.14073463,0.22551554,2.3736937,4.0240617,-0.02364221,0.665033496650335,1.0,False
8665,-0.08478146,0.0,0.08478146,0.0,1.6041967,-0.06388955,0.3096690330966903,1.0,False
9075,-0.08479971,0.0,0.08479971,0.0,1.5918839,-0.06439757,0.31526847315268475,1.0,False
1008,-0.08479993,0.012496475,0.09729641,0.29808754,1.6542089,-0.06151235,0.26037396260373963,1.0,False
9742,-0.08481109,0.0,0.08481109,0.0,1.717276,-0.059703406,0.5482451754824518,1.0,False
12409,-0.084833,0.0291235,0.1139565,0.49263328,1.3602245,-0.07321177,0.15498450154984503,1.0,False
4525,-0.08485547,0.0,0.08485547,0.0,1.7181742,-0.059703413,0.5482451754824518,1.0,False
15480,-0.08490475,0.016589208,0.10149396,0.39571425,2.0550852,-0.049522806,0.5482451754824518,1.0,False
11907,-0.08490896,0.029444294,0.114353254,0.70234716,1.6797193,-0.058783647,0.28557144285571445,1.0,False
14173,-0.0849435,0.0,0.0849435,0.0,1.1705177,-0.087728105,0.09629037096290372,1.0,False
81,-0.08495196,0.0,0.08495196,0.0,1.7201641,-0.05970217,0.5482451754824518,1.0,False
14404,-0.08496752,0.0,0.08496752,0.0,1.720478,-0.0597022,0.5482451754824518,1.0,False
12554,-0.085000396,1.9444999,2.0295002,3.4896204,3.539687,-0.02412073,0.6187381261873812,1.0,False
16123,-0.08502942,0.0,0.08502942,0.0,1.7217308,-0.059702225,0.34056594340565943,1.0,False
14912,-0.085062385,1.9599403,2.0450027,3.517253,3.5666387,-0.023953676,0.6255374462553744,1.0,False
462,-0.08507025,1.8629676,1.9480379,3.3276732,3.376066,-0.025312034,0.621037896210379,1.0,False
941,-0.08508622,0.0,0.08508622,0.0,0.9342205,-0.110102296,0.0321967803219678,1.0,False
14307,-0.085095,0.0,0.085095,0.0,1.723059,-0.059702214,0.5482451754824518,1.0,False
2525,-0.08511411,0.014516966,0.09963107,0.34628776,1.7615423,-0.057897147,0.35536446355364465,1.0,False
6436,-0.08512282,0.0,0.08512282,0.0,1.7236166,-0.059702415,0.5482451754824518,1.0,False
292,-0.0851555,0.0,0.0851555,0.0,1.4917625,-0.06900802,0.28657134286571345,1.0,False
5187,-0.08518792,0.0,0.08518792,0.0,2.4476032,-0.04207494,0.6353364663533647,1.0,False
6115,-0.08522001,0.31043047,0.39565048,2.6875732,3.6631017,-0.025171328,0.6303369663033697,1.0,False
1985,-0.08522463,2.529407,2.6146317,4.5188046,4.5601144,-0.018742584,0.7239276072392761,1.0,False
5749,-0.08526159,0.0,0.08526159,0.0,1.7264309,-0.059702262,0.5482451754824518,1.0,False
2255,-0.08526339,0.016878258,0.10214164,0.40260887,1.9232539,-0.053059798,0.44835516448355167,1.0,False
9540,-0.085333675,0.0,0.085333675,0.0,1.7278848,-0.05970246,0.5482451754824518,1.0,False
15636,-0.08534009,0.013485268,0.09882536,0.32167488,1.8916868,-0.054176677,0.5170482951704829,1.0,False
5777,-0.085371375,1.9635605,2.0489318,3.5246675,3.5744655,-0.023988688,0.6354364563543645,1.0,False
8469,-0.08537724,0.0,0.08537724,0.0,1.7287773,-0.059702102,0.5482451754824518,1.0,False
8280,-0.08540273,1.9748905,2.0602932,3.5443814,3.593633,-0.023867805,0.6413358664133587,1.0,False
3498,-0.08541494,0.014992997,0.100407936,0.35763654,1.3763341,-0.073881306,0.15208479152084792,1.0,False
7625,-0.08541965,0.01608145,0.1015011,0.38360247,1.4512885,-0.07003272,0.19638036196380362,1.0,False
2591,-0.08543432,0.0,0.08543432,0.0,1.0748267,-0.09609051,0.0851914808519148,1.0,False
16100,-0.08543992,1.9741554,2.0595953,3.543035,3.5923786,-0.023886764,0.638936106389361,1.0,False
13066,-0.08544066,0.0,0.08544066,0.0,1.7300469,-0.0597026,0.5482451754824518,1.0,False
15287,-0.08544582,0.051941905,0.13738772,0.9285199,1.7453299,-0.055660468,0.286971302869713,1.0,False
2853,-0.08546513,0.0,0.08546513,0.0,1.730542,-0.059702616,0.5482451754824518,1.0,False
8107,-0.085519075,2.7458043,2.8313234,4.882678,4.9385595,-0.01737845,0.7317268273172682,1.0,False
14359,-0.08553363,0.023015851,0.108549476,0.54901546,1.8628976,-0.05442544,0.38206179382061795,1.0,False
3554,-0.08554188,0.014746827,0.10028871,0.35177037,2.0307088,-0.050574522,0.5168483151684832,1.0,False
10449,-0.08554605,0.0,0.08554605,0.0,1.7321924,-0.059702203,0.5482451754824518,1.0,False
598,-0.08555876,0.0,0.08555876,0.0,1.5954164,-0.06483014,0.3046695330466953,1.0,False
11199,-0.08558587,0.0,0.08558587,0.0,1.732985,-0.05970268,0.5482451754824518,1.0,False
8950,-0.08559508,0.0,0.08559508,0.0,1.7331704,-0.059702717,0.5482451754824518,1.0,False
7188,-0.08564546,0.085307114,0.17095257,1.0217901,1.7412299,-0.055234868,0.28487151284871515,1.0,False
3082,-0.085659236,0.06882474,0.15448397,1.3093626,1.614722,-0.05617256,0.2780721927807219,1.0,False
16212,-0.08567016,0.12797956,0.21364972,1.4003909,2.065847,-0.04553672,0.390960903909609,1.0,False
7550,-0.08568668,1.956536,2.0422227,3.5112786,3.5619333,-0.024164198,0.6185381461853815,1.0,False
10663,-0.08570021,0.0,0.08570021,0.0,1.7353009,-0.059702653,0.5482451754824518,1.0,False
9807,-0.08570354,0.0,0.08570354,0.0,1.5742444,-0.06581322,0.30646935306469353,1.0,False
7176,-0.08574242,0.015094935,0.10083736,0.36007118,1.4937049,-0.06848129,0.23497650234976503,1.0,False
11402,-0.08579982,0.0,0.08579982,0.0,1.7373053,-0.059703086,0.5482451754824518,1.0,False
3344,-0.085876934,0.0,0.085876934,0.0,1.8905628,-0.054912597,0.43685631436856315,1.0,False
9596,-0.08588703,0.0,0.08588703,0.0,1.7390662,-0.059703257,0.5482451754824518,1.0,False
