feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
13063,0.3192953,0.5960606,0.2767653,4.646809,3.7349448,0.07893356,0.11798820117988201,1.0,False
4930,0.31518048,0.6439426,0.3287621,5.6595936,2.6663058,0.08143961,0.10818918108189181,1.0,False
2592,0.31427205,0.31427205,0.0,7.4965725,0.0,0.074607834,0.3157684231576842,1.0,False
328,0.31410122,4.878626,4.5645247,10.770723,10.178931,0.030291086,0.5507449255074492,1.0,False
13374,0.3136571,1.1076472,0.7939901,5.8714495,4.8723974,0.060219422,0.23717628237176283,1.0,False
9655,0.31320873,0.76553726,0.45232853,4.1259556,3.107289,0.090484835,0.08209179082091791,1.0,False
615,0.3130381,0.5168702,0.20383207,5.1081433,2.0416298,0.09399817,0.059994000599940006,1.0,False
3863,0.31276274,0.33325744,0.020494696,4.556244,0.7193635,0.11899372,0.015898410158984102,1.0,False
13361,0.3089552,6.289322,5.9803667,12.207189,10.549606,0.027834482,0.5882411758824118,1.0,False
7766,0.3078085,0.40095475,0.09314627,2.9772043,1.7150385,0.14033052,0.004899510048995101,0.5946190566128573,False
15792,0.30537927,0.45296764,0.14758839,3.5839996,2.2957678,0.11032322,0.0273972602739726,1.0,False
15048,0.29908803,0.5613979,0.26230988,4.629589,3.0699143,0.08227174,0.10998900109989002,1.0,False
11032,0.2943423,0.42312476,0.12878245,4.0962567,1.8039967,0.10730252,0.024697530246975304,1.0,False
348,0.29014122,0.3414146,0.05127338,7.630475,1.7996974,0.0639266,0.16398360163983602,1.0,False
4964,0.28907025,1.3151039,1.0260336,7.1921453,5.1779733,0.049088106,0.33636636336366366,1.0,False
2771,0.28845486,0.47680128,0.18834642,3.3053315,1.9300835,0.11777609,0.0164983501649835,1.0,False
9054,0.28335628,0.37759092,0.09423465,3.2193933,1.5317472,0.12829754,0.007399260073992601,0.7216040300731832,False
14433,0.28284493,0.6073266,0.3244817,5.4050126,3.0510943,0.07162629,0.15828417158284172,1.0,False
3324,0.2815088,0.4107615,0.12925269,3.3610747,1.6683489,0.120349705,0.015398460153984602,1.0,False
4219,0.28025705,0.5096343,0.22937727,4.2586584,2.800765,0.084142864,0.09769023097690231,1.0,False
13578,0.27697498,0.5185953,0.2416203,3.116031,1.934578,0.11676654,0.020597940205979402,1.0,False
1827,0.2766893,1.2528856,0.9761963,6.9798617,5.6893735,0.0451645,0.3828617138286171,1.0,False
2022,0.27659327,0.52192056,0.2453273,7.2024784,4.5794096,0.049896542,0.32766723327667235,1.0,False
10277,0.27586335,0.9001556,0.62429225,5.558006,2.9809177,0.06932705,0.1723827617238276,1.0,False
7446,0.27567148,3.0027158,2.7270443,6.217804,5.846063,0.04620758,0.36146385361463856,1.0,False
543,0.27385712,0.4277622,0.1539051,5.895011,3.4897504,0.062328387,0.3431656834316568,1.0,False
12816,0.2718,0.29665643,0.024856418,4.2365966,0.62667817,0.111561224,0.035596440355964404,1.0,False
3722,0.2706903,0.49607915,0.22538885,6.4460974,3.6857166,0.057174925,0.274972502749725,1.0,False
15581,0.2705263,0.2705263,0.0,4.391051,0.0,0.10964339,0.033996600339966,1.0,False
3905,0.26827312,0.94100624,0.6727331,5.2546916,4.4528146,0.05682875,0.2725727427257274,1.0,False
6782,0.26727706,0.74965924,0.48238218,4.850558,3.9020393,0.063267075,0.21487851214878512,1.0,False
1556,0.2656186,0.76422673,0.49860814,3.7939913,3.1984987,0.07817355,0.12158784121587841,1.0,False
5524,0.26423043,0.47138995,0.20715952,3.5905151,2.4546204,0.09231171,0.06969303069693031,1.0,False
6354,0.2641404,0.34673202,0.08259162,4.357426,2.4265914,0.08342828,0.05979402059794021,1.0,False
6897,0.26381874,0.52272266,0.25890392,3.8497798,2.6111214,0.08630241,0.0907909209079092,1.0,False
15894,0.26340425,0.2741291,0.010724828,2.538082,0.37644774,0.18044502,0.00029997000299970003,0.09273034960654877,False
12070,0.26284102,0.51669616,0.25385514,4.0702214,2.8849502,0.07951838,0.11868813118688132,1.0,False
60,0.26095933,0.30340335,0.04244403,3.0799913,0.9028445,0.13844629,0.0053994600539946005,0.6240899719551855,False
15557,0.2606589,0.2606589,0.0,2.9345636,0.0,0.15807763,0.0029997000299970002,0.4725681278026043,False
11968,0.2600265,0.41815647,0.15812995,3.5937383,2.934703,0.08234748,0.10038996100389962,1.0,False
10035,0.25916067,0.66333354,0.40417287,4.5424805,4.4348984,0.05798887,0.253974602539746,1.0,False
10315,0.2584057,0.2584057,0.0,6.1639085,0.0,0.074608326,0.32096790320967905,1.0,False
11346,0.25779885,0.993031,0.7352322,4.2699246,4.684603,0.0565627,0.26247375262473754,1.0,False
13612,0.2572445,0.29849264,0.041248146,2.4379554,1.447806,0.14137489,0.0035996400359964,0.5173377399102195,False
9104,0.2561602,0.26698777,0.010827581,2.4852145,0.38004848,0.17895894,0.00039996000399960006,0.114963942202271,False
11765,0.25587785,0.34235424,0.08647637,3.7741044,1.5454354,0.103335306,0.028097190280971903,1.0,False
13386,0.25584567,0.3600597,0.10421405,3.587633,1.7288371,0.10351251,0.0316968303169683,1.0,False
11304,0.2554195,0.87097174,0.61555225,5.2696095,3.9161413,0.058198087,0.252974702529747,1.0,False
14089,0.2546968,0.9974564,0.7427596,6.7099514,4.898342,0.04601774,0.37396260373962603,1.0,False
7630,0.25463274,0.7114044,0.45677164,4.9339294,4.535602,0.054583162,0.29087091290870914,1.0,False
10748,0.253696,0.6648855,0.41118953,4.6533184,3.1714823,0.06849342,0.1755824417558244,1.0,False
5113,0.25241804,2.439086,2.186668,5.4610033,5.3449216,0.04690179,0.3524647535246475,1.0,False
2700,0.24917115,0.28887692,0.039705772,4.0943456,0.8164102,0.10392157,0.021897810218978103,1.0,False
12308,0.24733724,0.4390414,0.19170417,4.901596,3.1131194,0.06559668,0.19488051194880512,1.0,False
14438,0.24483451,0.7230431,0.47820857,4.0839386,3.4110026,0.067318745,0.18518148185181482,1.0,False
12971,0.24394539,0.25352585,0.009580471,2.2122288,0.33627298,0.19151092,0.00029997000299970003,0.09273034960654877,False
14594,0.24353123,5.409408,5.165877,9.019326,8.787081,0.027483288,0.5905409459054095,1.0,False
14173,0.24317807,0.32424855,0.081070475,3.2148337,1.1906029,0.11819387,0.013998600139986002,0.9718350198878417,False
10267,0.2427373,7.333014,7.0902767,12.194813,11.672024,0.020502191,0.6893310668933107,1.0,False
2813,0.24264914,0.40573415,0.16308501,3.0125937,2.1078653,0.09984835,0.04509549045095491,1.0,False
14871,0.24236095,0.24236095,0.0,2.8030868,0.0,0.1538748,0.0030996900309969004,0.474629172596759,False
