feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d,p_value,q_value,fdr_reject
2695,-0.91616774,3.1521568,4.0683246,5.9878416,6.4817176,-0.14526491,0.23457654234576542,1.0,False
11263,-0.9161767,0.25930238,1.175479,2.0309796,5.831924,-0.19037397,0.09869013098690131,1.0,False
3628,-0.9168887,2.8590631,3.7759519,5.430701,5.9465923,-0.15905435,0.16648335166483352,1.0,False
1099,-0.91703343,2.926438,3.8434715,5.558793,6.051704,-0.15602385,0.18958104189581043,1.0,False
15056,-0.91721916,3.132134,4.049353,5.949314,6.451069,-0.14620452,0.2348765123487651,1.0,False
8143,-0.9189098,2.9269536,3.8458633,5.56345,6.130359,-0.1549387,0.15978402159784022,1.0,False
6430,-0.9196496,2.8402262,3.7598758,5.394998,5.9343295,-0.16009586,0.1733826617338266,1.0,False
1567,-0.92103624,3.0635996,3.9846358,5.8187375,6.347624,-0.14949827,0.1932806719328067,1.0,False
7455,-0.9211242,3.1085207,4.029645,5.90402,6.4193044,-0.14768374,0.2333766623337666,1.0,False
1878,-0.921288,4.043141,4.964429,7.516039,7.8596406,-0.119080976,0.29217078292170784,1.0,False
11517,-0.92173743,2.9371228,3.8588603,5.579704,6.0768576,-0.156195,0.1822817718228177,1.0,False
16118,-0.9218123,3.2541668,4.175979,6.1847143,6.655977,-0.14206138,0.23477652234776522,1.0,False
1967,-0.92225194,3.082833,4.005085,5.855189,6.3801317,-0.148878,0.19988001199880012,1.0,False
14449,-0.9236172,0.24150188,1.165119,1.8660858,7.3348455,-0.15494934,0.18218178182181782,1.0,False
2158,-0.9239528,3.1372378,4.0611906,5.958801,6.469779,-0.14691438,0.23347665233476653,1.0,False
2266,-0.9243667,2.9706523,3.895019,5.6453695,6.2078934,-0.1538113,0.16918308169183083,1.0,False
10514,-0.9246919,3.059634,3.984326,5.81137,6.347278,-0.15015872,0.1917808219178082,1.0,False
2332,-0.92518973,2.7781034,3.703293,5.2771544,5.83471,-0.16407992,0.1473852614738526,1.0,False
14657,-0.92635894,2.940294,3.866653,5.585082,6.0883136,-0.15672952,0.18098190180981902,1.0,False
11932,-0.92638516,2.6151147,3.5414999,5.092799,5.7569,-0.16767098,0.12418758124187582,1.0,False
3836,-0.9265158,2.77104,3.6975558,5.264011,5.8771825,-0.1636307,0.1506849315068493,1.0,False
10680,-0.92666316,2.791293,3.717956,5.3023014,5.901448,-0.16282359,0.15398460153984603,1.0,False
13214,-0.9278841,3.5132098,4.441094,6.6972766,7.097747,-0.1334123,0.23997600239976002,1.0,False
12653,-0.92811346,2.8669674,3.795081,5.3153095,6.3750267,-0.15437926,0.17938206179382063,1.0,False
12519,-0.92871904,4.304025,5.232744,8.091702,8.336346,-0.11259438,0.31116888311168883,1.0,False
10608,-0.93013954,3.2666926,4.196832,6.20745,6.688072,-0.14271046,0.23557644235576441,1.0,False
10932,-0.93089104,2.716486,3.647377,5.1593857,5.7990975,-0.1669662,0.12788721127887212,1.0,False
2503,-0.93136096,3.1542313,4.0855923,5.9912915,6.509053,-0.14722821,0.22657734226577342,1.0,False
8818,-0.93138313,3.0200968,3.95148,5.737882,6.296394,-0.1526976,0.16818318168183183,1.0,False
16141,-0.9316335,3.2607145,4.192348,6.2277164,6.5587454,-0.14465182,0.20937906209379062,1.0,False
15304,-0.9316952,2.9536996,3.8853948,5.4756026,5.9792237,-0.16059758,0.17538246175382463,1.0,False
16014,-0.93177986,3.1388745,4.0706544,5.961776,6.484805,-0.14790326,0.22357764223577642,1.0,False
2023,-0.9319017,3.2036517,4.1355534,6.0858436,6.5891786,-0.1453598,0.23447655234476553,1.0,False
423,-0.9321692,3.1304753,4.0626445,5.9456553,6.4718027,-0.14829609,0.22677732226777322,1.0,False
8148,-0.93257236,3.1553254,4.087898,5.992994,6.51217,-0.1473585,0.23347665233476653,1.0,False
3763,-0.9329303,0.0,0.9329303,0.0,13.454926,-0.08688092,1.0,1.0,False
2440,-0.9336841,3.6360533,4.5697374,6.7423897,7.279796,-0.13170165,0.24447555244475552,1.0,False
7946,-0.9339535,3.245599,4.1795526,6.166248,6.659683,-0.14402038,0.23467653234676533,1.0,False
9036,-0.93490076,3.0461411,3.981042,5.7876782,6.2700367,-0.15327962,0.1860813918608139,1.0,False
9300,-0.9349494,5.3221765,6.257126,9.501104,9.9692135,-0.095385104,0.40185981401859816,1.0,False
12548,-0.9352422,3.2252603,4.1605024,6.127217,6.629265,-0.14496504,0.2343765623437656,1.0,False
7685,-0.9360299,3.7024536,4.6384835,6.87261,7.3900695,-0.12988709,0.258974102589741,1.0,False
461,-0.9367342,4.73574,5.6724744,8.739425,8.940555,-0.10563016,0.34706529347065296,1.0,False
15373,-0.9373522,3.2114143,4.1487665,6.1000376,6.6095123,-0.145796,0.23557644235576441,1.0,False
5564,-0.9377965,0.0,0.9377965,0.0,12.336627,-0.09525081,0.7653234676532347,1.0,False
6018,-0.9379389,2.7715523,3.7094913,5.264218,5.907156,-0.16506796,0.15148485151484853,1.0,False
6114,-0.93798035,0.0,0.93798035,0.0,11.87311,-0.09898874,0.7645235476452354,1.0,False
3820,-0.9379871,3.0629108,4.000898,5.8183503,6.3742776,-0.15182158,0.1772822717728227,1.0,False
16308,-0.93837214,3.1593933,4.0977654,5.857887,6.5276437,-0.14912033,0.16298370162983702,1.0,False
15818,-0.9392507,3.111975,4.0512257,5.9110045,6.4542174,-0.1499816,0.194980501949805,1.0,False
4982,-0.93964195,2.86753,3.807172,5.4466653,5.9949164,-0.1619555,0.147985201479852,1.0,False
2549,-0.93981695,3.2714052,4.211222,6.2154126,6.7102504,-0.14381461,0.23537646235376464,1.0,False
8494,-0.9398718,3.2385674,4.178439,6.008365,6.509115,-0.14843476,0.19568043195680432,1.0,False
16221,-0.9400883,3.0797892,4.0198774,5.850232,6.4044123,-0.15140921,0.17918208179182082,1.0,False
6097,-0.9402623,3.1177258,4.057988,5.921875,6.4649253,-0.14988574,0.19658034196580343,1.0,False
9385,-0.9403691,3.146762,4.087131,5.976697,6.5109816,-0.14874038,0.20077992200779923,1.0,False
9215,-0.94083714,3.1762292,4.1170664,6.0325937,6.558512,-0.14763825,0.23547645235476453,1.0,False
10467,-0.9412811,2.720672,3.661953,5.167687,5.8872766,-0.16699322,0.14538546145385461,1.0,False
9549,-0.9426875,3.1832433,4.125931,6.0459976,6.5727553,-0.14760566,0.23017698230176983,1.0,False
